3.49E-05;2.98E-05;2.35E-05;1.88E-05;0.000568526;0.000498499;9.74E-06
3.91E-05;3.30E-05;2.51E-05;1.91E-05;0.000633242;0.000513729;9.75E-06
3.13E-05;2.55E-05;1.82E-05;1.28E-05;0.000570839;0.000419713;8.76E-06
3.08E-05;2.56E-05;1.92E-05;1.45E-05;0.000501215;0.000402276;8.56E-06
2.82E-05;2.26E-05;1.56E-05;1.04E-05;0.00043654;0.000325674;7.60E-06
3.62E-05;3.15E-05;2.58E-05;2.15E-05;0.000639493;0.000509922;9.67E-06
2.92E-05;2.41E-05;1.77E-05;1.28E-05;0.000525967;0.000417995;7.80E-06
3.68E-05;3.14E-05;2.49E-05;2.00E-05;0.000604725;0.000506014;1.01E-05
3.49E-05;2.91E-05;2.13E-05;1.52E-05;0.000485878;0.00039298;9.15E-06
4.14E-05;3.55E-05;2.81E-05;2.23E-05;0.000742561;0.000583348;1.13E-05
3.70E-05;3.13E-05;2.38E-05;1.81E-05;0.000526657;0.000449393;1.01E-05
2.71E-05;2.17E-05;1.49E-05;9.81E-06;0.000496522;0.000359826;7.61E-06
4.10E-05;3.47E-05;2.62E-05;1.94E-05;0.000644094;0.000530086;1.05E-05
3.10E-05;2.55E-05;1.85E-05;1.30E-05;0.00055159;0.000424319;7.99E-06
3.76E-05;3.12E-05;2.33E-05;1.73E-05;0.000647382;0.00048546;1.04E-05
2.81E-05;2.32E-05;1.72E-05;1.30E-05;0.000557272;0.000423791;7.96E-06
3.14E-05;2.52E-05;1.73E-05;1.15E-05;0.000507692;0.000387731;8.97E-06
2.51E-05;2.06E-05;1.51E-05;1.12E-05;0.000469094;0.00036996;7.54E-06
3.60E-05;3.06E-05;2.40E-05;1.91E-05;0.000690921;0.000545693;9.58E-06
3.73E-05;3.08E-05;2.27E-05;1.66E-05;0.000712536;0.000511525;1.05E-05
4.16E-05;3.56E-05;2.82E-05;2.26E-05;0.000844729;0.000633875;1.08E-05
2.93E-05;2.35E-05;1.61E-05;1.07E-05;0.00046185;0.000356312;8.43E-06
3.06E-05;2.54E-05;1.89E-05;1.39E-05;0.000545253;0.000427496;8.11E-06
3.76E-05;3.22E-05;2.52E-05;1.99E-05;0.000583472;0.000502753;1.06E-05
3.26E-05;2.78E-05;2.19E-05;1.75E-05;0.000617401;0.000471272;8.46E-06
3.89E-05;3.14E-05;2.17E-05;1.45E-05;0.000501169;0.000417974;1.09E-05
3.47E-05;2.85E-05;2.04E-05;1.41E-05;0.000551978;0.000430941;9.21E-06
2.99E-05;2.49E-05;1.83E-05;1.33E-05;0.000416901;0.000358795;8.48E-06
2.87E-05;2.30E-05;1.56E-05;9.98E-06;0.000498255;0.000371431;7.67E-06
2.40E-05;1.87E-05;1.22E-05;7.62E-06;0.000446331;0.000302649;7.22E-06
